apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,apparentTemperatureMax,apparentTemperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,cloudCover,dewPoint,humidity,icon,moonPhase,ozone,precipAccumulation,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,pressure,summary,sunriseTime,sunsetTime,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,temperatureMax,temperatureMaxTime,temperatureMin,temperatureMinTime,time,uvIndex,uvIndexTime,visibility,windBearing,windGust,windGustTime,windSpeed
38.11,1543334400,28.96,1543410000,41.39,1543294800,29.99,1543381200,0.96,31.05,0.67,rain,0.68,317.2,,0.0023,0.0315,1543294800.0,1.0,rain,996.46,Overcast throughout the day.,1543319897,1543354314,44.05,1543334400,35.96,1543410000,44.95,1543294800,37.03,1543381200,1543294800,2,1543338000,9.007,277,23.84,1543341600,9.9
36.01,1543438800,32.47,1543478400,36.01,1543438800,28.96,1543410000,0.98,25.07,0.58,cloudy,0.72,340.8,,0.0,0.0,,0.0,,999.96,Overcast throughout the day.,1543406361,1543440690,41.0,1543438800,38.8,1543478400,41.01,1543453200,35.96,1543410000,1543381200,1,1543424400,9.564,290,22.62,1543428000,9.59
38.63,1543514400,32.07,1543554000,38.63,1543514400,32.07,1543554000,0.69,25.86,0.55,partly-cloudy-day,0.75,292.3,,0.0,0.0,,0.0,,1012.07,Mostly cloudy throughout the day.,1543492825,1543527069,44.96,1543514400,35.07,1543564800,44.96,1543514400,36.17,1543554000,1543467600,2,1543510800,9.634,315,25.35,1543514400,8.95
42.09,1543597200,32.59,1543665600,42.09,1543597200,32.07,1543554000,0.87,30.21,0.73,partly-cloudy-day,0.79,272.3,,0.0003,0.005,1543608000.0,0.29,rain,1017.6,Overcast throughout the day.,1543579287,1543613450,42.09,1543597200,32.59,1543665600,42.09,1543597200,35.07,1543564800,1543554000,2,1543597200,9.666,277,4.89,1543554000,2.07
44.96,1543687200,39.02,1543723200,44.96,1543687200,32.59,1543665600,0.47,33.72,0.77,rain,0.82,266.1,,0.0021,0.0197,1543716000.0,1.0,rain,1021.4,"Light rain until morning, starting again in the evening.",1543665749,1543699833,46.06,1543690800,41.02,1543716000,46.06,1543690800,32.59,1543665600,1543640400,2,1543683600,9.38,77,4.85,1543723200,2.52
53.95,1543780800,50.54,1543838400,55.05,1543813200,39.08,1543726800,1.0,48.04,0.96,rain,0.86,275.5,,0.0195,0.0646,1543759200.0,1.0,rain,1007.7,Light rain throughout the day.,1543752209,1543786218,53.95,1543780800,50.54,1543838400,55.05,1543813200,42.07,1543726800,1543726800,2,1543770000,3.502,58,6.07,1543755600,2.85
53.97,1543849200,29.52,1543924800,55.05,1543813200,39.62,1543899600,0.62,40.95,0.71,partly-cloudy-day,0.89,304.8,,0.0,0.0003,1543813200.0,0.17,,1003.89,Overcast throughout the day.,1543838668,1543872605,53.97,1543849200,35.87,1543924800,55.05,1543813200,43.87,1543899600,1543813200,2,1543852800,8.807,271,13.16,1543863600,7.31
36.27,1543942800,21.09,1544014800,39.62,1543899600,25.78,1543982400,0.34,19.66,0.49,partly-cloudy-day,0.93,332.0,,0.0,0.0,,0.0,,1013.71,Mostly cloudy throughout the day.,1543925127,1543958995,42.06,1543942800,24.8,1544007600,43.87,1543899600,29.62,1543982400,1543899600,2,1543942800,9.463,329,14.84,1543942800,7.56
35.08,1544050800,21.01,1544094000,35.08,1544050800,21.09,1544014800,0.08,17.17,0.55,clear-day,0.96,331.6,,0.0,0.0,,0.0,,1018.54,Clear throughout the day.,1544011583,1544045387,37.03,1544036400,27.4,1544090400,37.03,1544036400,24.8,1544007600,1543986000,2,1544029200,9.785,4,7.75,1544029200,3.93
32.41,1544137200,27.86,1544184000,32.41,1544137200,21.01,1544094000,0.32,20.06,0.56,partly-cloudy-day,0.99,325.9,,0.0,0.0,,0.0,,1021.31,Partly cloudy throughout the day.,1544098039,1544131781,39.02,1544122800,33.26,1544184000,39.02,1544122800,27.4,1544090400,1544072400,2,1544115600,9.637,258,11.7,1544126400,6.62
29.78,1544194800,18.7,1544259600,32.53,1544162400,23.75,1544245200,0.17,15.21,0.47,partly-cloudy-day,0.02,323.6,,0.0,0.0,,0.0,,1026.69,Clear throughout the day.,1544184493,1544218177,37.04,1544202000,21.77,1544266800,37.04,1544202000,28.06,1544245200,1544158800,2,1544202000,9.592,310,12.61,1544212800,7.19
33.06,1544313600,22.29,1544338800,33.06,1544313600,18.7,1544259600,0.27,14.38,0.53,partly-cloudy-day,0.06,314.7,,0.0,0.0,,0.0,,1032.23,Partly cloudy throughout the day.,1544270946,1544304576,35.06,1544302800,23.63,1544353200,35.06,1544302800,21.77,1544266800,1544245200,2,1544288400,9.651,285,8.72,1544288400,4.29
35.08,1544382000,19.29,1544439600,35.08,1544382000,22.29,1544338800,0.06,17.28,0.59,clear-day,0.09,302.0,,0.0,0.0003,1544371200.0,0.15,,1028.57,Partly cloudy throughout the day.,1544357397,1544390977,35.98,1544385600,24.05,1544436000,35.98,1544385600,23.63,1544353200,1544331600,2,1544374800,9.483,275,4.59,1544371200,2.21
37.05,1544479200,22.35,1544526000,37.05,1544479200,19.29,1544439600,0.0,17.69,0.57,clear-day,0.12,319.1,,0.0,0.0,,0.0,,1020.33,Clear throughout the day.,1544443847,1544477380,39.02,1544468400,22.35,1544526000,39.02,1544468400,24.05,1544436000,1544418000,2,1544461200,9.749,10,9.02,1544457600,3.77
38.99,1544565600,24.88,1544612400,38.99,1544565600,22.35,1544526000,0.18,20.81,0.65,partly-cloudy-day,0.15,332.9,,0.0,0.0,,0.0,,1018.4,Partly cloudy throughout the day.,1544530295,1544563785,39.93,1544558400,31.28,1544612400,39.93,1544558400,22.35,1544526000,1544504400,1,1544547600,9.908,287,5.72,1544583600,3.0
37.91,1544652000,25.84,1544695200,37.91,1544652000,24.88,1544612400,0.5,22.05,0.58,partly-cloudy-day,0.18,334.8,,0.0,0.0,,0.0,,1019.93,Mostly cloudy throughout the day.,1544616742,1544650193,39.93,1544637600,31.74,1544673600,39.93,1544637600,31.28,1544612400,1544590800,1,1544634000,9.527,301,8.45,1544626800,4.77
35.68,1544745600,33.85,1544749200,37.56,1544756400,25.84,1544695200,0.84,29.07,0.77,rain,0.21,309.5,,0.0001,0.0012,1544724000.0,0.43,rain,1029.56,Possible drizzle in the afternoon.,1544703187,1544736603,39.02,1544745600,37.95,1544749200,39.93,1544760000,32.13,1544695200,1544677200,1,1544720400,8.358,46,12.45,1544738400,5.61
48.22,1544824800,44.67,1544878800,48.22,1544824800,35.96,1544763600,1.0,41.26,0.87,rain,0.24,283.9,,0.0014,0.0197,1544850000.0,1.0,rain,1029.35,Light rain in the morning and overnight.,1544789631,1544823015,48.94,1544810400,46.3,1544868000,48.94,1544810400,39.93,1544763600,1544763600,2,1544806800,9.158,91,5.58,1544763600,3.22
51.09,1544907600,31.52,1544958000,51.09,1544922000,41.33,1544936400,0.81,43.8,0.85,rain,0.27,288.1,,0.0057,0.0373,1544857200.0,1.0,rain,1020.74,Light rain in the morning.,1544876072,1544909430,51.09,1544907600,39.01,1544965200,51.09,1544922000,46.3,1544868000,1544850000,1,1544893200,6.695,39,12.8,1544936400,4.65
34.76,1544994000,30.11,1545015600,41.33,1544936400,30.11,1545015600,1.0,36.39,0.87,rain,0.3,313.7,,0.0415,0.1557,1544961600.0,1.0,rain,1013.42,Rain throughout the day.,1544962512,1544995846,39.93,1544979600,37.05,1545019200,46.94,1544936400,37.05,1545019200,1544936400,1,1544979600,5.877,34,16.46,1544943600,9.9
41.1,1545066000,20.83,1545138000,41.1,1545066000,30.17,1545026400,0.89,30.15,0.67,cloudy,0.33,331.4,,0.0003,0.0033,1545026400.0,0.17,rain,1007.19,Mostly cloudy throughout the day.,1545048950,1545082265,46.05,1545066000,30.96,1545138000,46.05,1545066000,37.06,1545026400,1545022800,1,1545062400,9.766,309,25.69,1545109200,8.6
26.9,1545166800,19.58,1545195600,32.26,1545109200,19.58,1545195600,0.26,14.67,0.46,partly-cloudy-day,0.37,326.8,,0.0,0.0,,0.0,,1016.1,Partly cloudy throughout the day.,1545135386,1545168686,35.06,1545163200,23.86,1545220800,39.45,1545109200,26.94,1545195600,1545109200,2,1545152400,9.571,319,28.59,1545116400,10.46
39.44,1545253200,27.91,1545303600,39.44,1545253200,19.58,1545195600,0.03,18.89,0.59,clear-day,0.4,317.4,,0.0001,0.0014,1545282000.0,0.05,rain,1020.62,Clear throughout the day.,1545221820,1545255109,41.1,1545253200,27.91,1545303600,41.1,1545253200,23.86,1545220800,1545195600,2,1545238800,9.687,254,7.65,1545282000,3.51
44.95,1545336000,41.22,1545354000,46.61,1545368400,27.91,1545303600,0.47,34.42,0.86,rain,0.44,300.7,,0.007,0.0341,1545350400.0,1.0,rain,1017.42,"Rain until morning, starting again in the evening.",1545308253,1545341534,46.05,1545332400,44.03,1545350400,49.69,1545368400,27.91,1545303600,1545282000,2,1545325200,7.907,47,21.46,1545364800,2.25
61.14,1545400800,39.61,1545483600,61.14,1545400800,46.61,1545368400,0.98,54.96,0.95,rain,0.47,293.2,,0.0593,0.2497,1545386400.0,1.0,rain,996.49,Rain throughout the day.,1545394683,1545427962,60.96,1545400800,44.6,1545483600,60.96,1545400800,49.69,1545368400,1545368400,1,1545411600,5.526,157,27.71,1545386400,9.01
43.66,1545480000,31.48,1545570000,52.02,1545462000,34.52,1545541200,0.87,35.13,0.69,partly-cloudy-day,0.51,319.7,,0.0,0.0006,1545480000.0,0.55,,1000.57,Mostly cloudy throughout the day.,1545481111,1545514391,48.05,1545480000,35.98,1545570000,52.02,1545462000,39.94,1545541200,1545454800,1,1545498000,9.592,297,23.1,1545498000,8.42
42.08,1545602400,34.26,1545638400,42.08,1545602400,31.48,1545570000,0.38,24.42,0.55,partly-cloudy-day,0.55,297.1,,0.0,0.0004,1545624000.0,0.09,,1018.88,Light rain in the morning and overnight.,1545567538,1545600823,43.0,1545591600,34.26,1545638400,43.0,1545591600,35.98,1545570000,1545541200,2,1545584400,9.426,309,9.35,1545544800,5.1
37.86,1545678000,28.07,1545732000,37.86,1545678000,30.4,1545714000,0.77,29.46,0.73,rain,0.59,326.2,,0.0028,0.0197,1545638400.0,1.0,rain,1017.92,Light rain in the morning.,1545653962,1545687256,42.98,1545674400,31.91,1545732000,42.98,1545674400,34.26,1545638400,1545627600,1,1545670800,7.549,280,10.34,1545688800,5.15
34.08,1545768000,28.17,1545811200,34.08,1545768000,28.07,1545732000,0.36,21.33,0.55,partly-cloudy-day,0.63,332.8,,0.0,0.0,,0.0,,1024.65,Partly cloudy throughout the day.,1545740384,1545773692,39.93,1545760800,30.7,1545807600,39.93,1545760800,31.68,1545800400,1545714000,1,1545757200,9.511,302,9.42,1545760800,6.03
38.68,1545861600,31.47,1545879600,38.68,1545861600,28.17,1545811200,0.45,22.89,0.59,partly-cloudy-day,0.67,329.3,,0.0,0.0,,0.0,,1030.83,Mostly cloudy throughout the day.,1545826804,1545860129,42.07,1545850800,35.13,1545879600,42.07,1545850800,30.7,1545807600,1545800400,1,1545843600,9.609,278,10.97,1545854400,4.09
43.01,1545933600,37.29,1545962400,43.01,1545933600,34.53,1545886800,0.44,27.59,0.62,partly-cloudy-day,0.7,295.3,,0.0,0.0,,0.0,,1034.49,Drizzle in the morning.,1545913222,1545946568,43.01,1545933600,37.88,1545958800,43.01,1545933600,37.28,1545901200,1545886800,2,1545930000,9.688,91,8.18,1545922800,3.77
56.77,1546041600,50.36,1546081200,57.94,1546052400,37.97,1545973200,1.0,48.69,0.93,rain,0.74,268.7,,0.04,0.1863,1546012800.0,1.0,rain,1018.21,Rain until evening.,1545999638,1546033010,56.73,1546041600,50.36,1546081200,57.94,1546052400,41.44,1545973200,1545973200,2,1546016400,5.344,184,11.19,1546020000,5.15
53.08,1546084800,31.02,1546164000,57.04,1546059600,35.28,1546142400,0.48,36.48,0.65,partly-cloudy-day,0.77,270.0,,0.0,0.0001,1546081200.0,0.08,,1016.07,Partly cloudy throughout the day.,1546086051,1546119453,53.08,1546084800,33.76,1546160400,57.04,1546059600,39.02,1546146000,1546059600,2,1546102800,9.705,303,20.88,1546117200,7.95
37.94,1546214400,30.37,1546261200,37.94,1546214400,31.02,1546164000,0.69,27.2,0.71,partly-cloudy-day,0.81,295.3,,0.0,0.0002,1546225200.0,0.09,,1023.46,Mostly cloudy throughout the day.,1546172463,1546205898,37.94,1546214400,30.37,1546261200,39.02,1546146000,32.35,1546232400,1546146000,1,1546189200,9.343,71,4.62,1546149600,2.5
40.66,1546297200,39.69,1546304400,46.96,1546318800,30.37,1546261200,0.67,35.61,0.9,rain,0.84,265.1,,0.0327,0.1844,1546311600.0,1.0,rain,1023.34,Rain starting in the afternoon.,1546258872,1546292344,44.07,1546282800,44.05,1546300800,46.96,1546318800,30.37,1546261200,1546232400,2,1546275600,7.674,129,8.14,1546304400,3.35
